Time Step,Time Stamp,Electric Load (kW),PV total (kW),Grid Serving Load (kW),PV Serving Load (kW),Wind Serving Load (kW),Battery Discharging (kW),PV Charging Battery (kW),Wind Charging Battery (kW),Grid Charging Battery (kW),PV Exporting to Grid (kW),Wind Exporting to Grid (kW),Battery to Grid (kW),Battery State of Charge (%),Diesel Generator Serving Load (kW),PV total (kW)
3958,2017-06-14 21:00:00,5.4,0,5.4,0,,0,0,,1.5,0,,,0.2,,0
3959,2017-06-14 22:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
3960,2017-06-14 23:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
3961,2017-06-15 00:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
3962,2017-06-15 01:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
3963,2017-06-15 02:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
3964,2017-06-15 03:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
3965,2017-06-15 04:00:00,4.8,0,4.8,0,,0,0,,0,0,,,0.2,,0
3966,2017-06-15 05:00:00,5.1,1.9,3.3,1.9,,0,0,,0,0,,,0.2,,1.9
3967,2017-06-15 06:00:00,9,10.6,0,9,,0,1.6,,0,0,,,0.3,,10.6
3968,2017-06-15 07:00:00,16.6,20.8,0,16.6,,0,4.2,,0,0,,,0.4,,20.8
3969,2017-06-15 08:00:00,26.4,19.8,0,19.8,,6.6,0,,0,0,,,0.2,,19.8
3970,2017-06-15 09:00:00,28.3,35.5,0,28.3,,0,7.2,,0,0,,,0.4,,35.5
3971,2017-06-15 10:00:00,30.4,51.1,0,30.4,,0,7.8,,0,12.9,,,0.6,,51.1
3972,2017-06-15 11:00:00,31.8,53.5,0,31.8,,0,7.8,,0,13.9,,,0.8,,53.5
3973,2017-06-15 12:00:00,33,53.8,0,33,,0,7.8,,0,13,,,1,,53.8
3974,2017-06-15 13:00:00,34.3,51.7,0,31.4,,2.9,4.9,,0,15.4,,,1,,51.7
3975,2017-06-15 14:00:00,35.2,47.2,0,31.5,,3.7,4.1,,0,11.6,,,1,,47.2
3976,2017-06-15 15:00:00,35.4,40.2,0,35.4,,0,0,,0,4.8,,,1,,40.2
3977,2017-06-15 16:00:00,35.4,30.5,0,30.5,,4.9,0,,0,0,,,0.9,,30.5
3978,2017-06-15 17:00:00,26.7,18.4,0.4,18.4,,7.8,0,,0,0,,,0.6,,18.4
3979,2017-06-15 18:00:00,24.5,6.2,17.6,6.2,,0.7,0,,0,0,,,0.6,,6.2
3980,2017-06-15 19:00:00,23.3,0.3,15.2,0.3,,7.8,0,,0,0,,,0.4,,0.3
3981,2017-06-15 20:00:00,9.3,0,1.6,0,,7.8,0,,0,0,,,0.2,,0
3982,2017-06-15 21:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
3983,2017-06-15 22:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
3984,2017-06-15 23:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
3985,2017-06-16 00:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
3986,2017-06-16 01:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
3987,2017-06-16 02:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
3988,2017-06-16 03:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
3989,2017-06-16 04:00:00,4.7,0,4.7,0,,0,0,,0,0,,,0.2,,0
3990,2017-06-16 05:00:00,5,1.9,3.1,1.9,,0,0,,0,0,,,0.2,,1.9
3991,2017-06-16 06:00:00,6.5,12.1,0,6.5,,0,5.6,,0,0,,,0.3,,12.1
3992,2017-06-16 07:00:00,11.6,25.7,0,11.6,,0,7.8,,0,6.3,,,0.5,,25.7
3993,2017-06-16 08:00:00,19.5,37.1,0,19.5,,0,7.8,,0,9.8,,,0.7,,37.1
3994,2017-06-16 09:00:00,28.8,45.6,0,28.8,,0,7.8,,0,9,,,0.9,,45.6
3995,2017-06-16 10:00:00,30.7,51.2,0,30.7,,0,3.2,,0,17.3,,,1,,51.2
3996,2017-06-16 11:00:00,32,54.1,0,32,,0,0,,0,22.1,,,1,,54.1
3997,2017-06-16 12:00:00,33.1,54.3,0,33.1,,0,0,,0,21.2,,,1,,54.3
3998,2017-06-16 13:00:00,34.2,52,0,30.5,,3.7,4.1,,0,17.4,,,1,,52
3999,2017-06-16 14:00:00,34.8,47.4,0,34.8,,0,0,,0,12.6,,,1,,47.4
4000,2017-06-16 15:00:00,35.1,40.5,0,35.1,,0,0,,0,5.4,,,1,,40.5
4001,2017-06-16 16:00:00,35,30.6,0,30.6,,4.4,0,,0,0,,,0.9,,30.6
4002,2017-06-16 17:00:00,23.3,18.4,0,18.4,,4.8,0,,0,0,,,0.7,,18.4
4003,2017-06-16 18:00:00,16.3,6.2,5.9,6.2,,4.1,0,,0,0,,,0.6,,6.2
4004,2017-06-16 19:00:00,18.1,0.4,9.9,0.4,,7.8,0,,0,0,,,0.4,,0.4
4005,2017-06-16 20:00:00,12.2,0,4.4,0,,7.8,0,,0,0,,,0.2,,0
4006,2017-06-16 21:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4007,2017-06-16 22:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4008,2017-06-16 23:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4009,2017-06-17 00:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4010,2017-06-17 01:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4011,2017-06-17 02:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4012,2017-06-17 03:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4013,2017-06-17 04:00:00,4.7,0,4.7,0,,0,0,,0,0,,,0.2,,0
4014,2017-06-17 05:00:00,1.5,2,0,1.5,,0,0.5,,0,0,,,0.2,,2
4015,2017-06-17 06:00:00,1.5,12.2,0,1.5,,0,7.8,,0,2.9,,,0.4,,12.2
4016,2017-06-17 07:00:00,6.5,25.6,0,6.5,,0,7.8,,0,11.3,,,0.6,,25.6
4017,2017-06-17 08:00:00,6.5,37,0,6.5,,0,7.8,,0,22.7,,,0.8,,37
4018,2017-06-17 09:00:00,14.8,45.4,0,14.8,,0,7.8,,0,22.8,,,1,,45.4
4019,2017-06-17 10:00:00,16.3,51.2,0,12.9,,3.4,4.4,,0,33.9,,,1,,51.2
4020,2017-06-17 11:00:00,22.8,44.5,0,22.8,,0,0,,0,21.7,,,1,,44.5
4021,2017-06-17 12:00:00,23.4,54.4,0,23.4,,0,0,,0,31,,,1,,54.4
4022,2017-06-17 13:00:00,23.8,51.9,0,23.8,,0,0,,0,28.1,,,1,,51.9
4023,2017-06-17 14:00:00,24,47.4,0,24,,0,0,,0,23.4,,,1,,47.4
4024,2017-06-17 15:00:00,24,40.3,0,24,,0,0,,0,16.3,,,1,,40.3
4025,2017-06-17 16:00:00,18.5,30.3,0,18.5,,0,0,,0,11.8,,,1,,30.3
4026,2017-06-17 17:00:00,12,18.2,0,12,,0,0,,0,6.2,,,1,,18.2
4027,2017-06-17 18:00:00,1.5,6.5,0,1.5,,0,0,,0,5,,,1,,6.5
4028,2017-06-17 19:00:00,4.7,0.5,4.2,0.5,,0,0,,0,0,,,1,,0.5
4029,2017-06-17 20:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
4030,2017-06-17 21:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
4031,2017-06-17 22:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
4032,2017-06-17 23:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
4033,2017-06-18 00:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
4034,2017-06-18 01:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
4035,2017-06-18 02:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
4036,2017-06-18 03:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
4037,2017-06-18 04:00:00,4.8,0,4.8,0,,0,0,,0,0,,,1,,0
4038,2017-06-18 05:00:00,5.1,2.3,2.3,2.3,,0.6,0,,0,0,,,1,,2.3
4039,2017-06-18 06:00:00,9,4.1,0,4.1,,4.9,0,,0,0,,,0.8,,4.1
4040,2017-06-18 07:00:00,16.6,8.1,0.7,8.1,,7.8,0,,0,0,,,0.6,,8.1
4041,2017-06-18 08:00:00,26.7,14.6,4.4,14.6,,7.8,0,,0,0,,,0.4,,14.6
4042,2017-06-18 09:00:00,29.2,14,7.4,14,,7.8,0,,0,0,,,0.2,,14
4043,2017-06-18 10:00:00,31.3,36.2,0,31.3,,0,4.9,,0,0,,,0.3,,36.2
4044,2017-06-18 11:00:00,32.9,47.3,0,32.9,,0,7.8,,0,6.6,,,0.5,,47.3
4045,2017-06-18 12:00:00,34.1,54.8,0,34.1,,0,7.8,,0,12.9,,,0.7,,54.8
4046,2017-06-18 13:00:00,35.7,52.6,0,35.7,,0,7.8,,0,9.1,,,0.9,,52.6
4047,2017-06-18 14:00:00,37,48.2,0,35.1,,1.9,5.9,,0,7.2,,,1,,48.2
4048,2017-06-18 15:00:00,37.4,41.1,0,33.7,,3.7,4.1,,0,3.3,,,1,,41.1
4049,2017-06-18 16:00:00,37.5,30.7,6.8,30.7,,0,0,,0,0,,,1,,30.7
4050,2017-06-18 17:00:00,29.1,18.6,10.5,18.6,,0,0,,0,0,,,1,,18.6
4051,2017-06-18 18:00:00,27.1,6.7,20.4,6.7,,0,0,,0,0,,,1,,6.7
4052,2017-06-18 19:00:00,26,0.7,25.3,0.7,,0,0,,0,0,,,1,,0.7
4053,2017-06-18 20:00:00,9.3,0,9.3,0,,0,0,,0,0,,,1,,0
4054,2017-06-18 21:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
4055,2017-06-18 22:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
4056,2017-06-18 23:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
4057,2017-06-19 00:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
4058,2017-06-19 01:00:00,5.4,0,3.3,0,,2.2,0,,0,0,,,0.9,,0
4059,2017-06-19 02:00:00,5.4,0,0,0,,5.4,0,,0,0,,,0.8,,0
4060,2017-06-19 03:00:00,5.4,0,0,0,,5.4,0,,0,0,,,0.6,,0
4061,2017-06-19 04:00:00,4.8,0,0,0,,4.8,0,,0,0,,,0.5,,0
4062,2017-06-19 05:00:00,5.1,2.3,0,2.3,,2.9,0,,0,0,,,0.4,,2.3
4063,2017-06-19 06:00:00,9,6.6,0,6.6,,2.4,0,,0,0,,,0.4,,6.6
4064,2017-06-19 07:00:00,16.7,12.5,0,12.5,,4.1,0,,0,0,,,0.2,,12.5
4065,2017-06-19 08:00:00,28.6,26.9,0,26.9,,1.7,0,,0,0,,,0.2,,26.9
4066,2017-06-19 09:00:00,30.3,46,0,30.3,,0,7.8,,0,7.9,,,0.4,,46
4067,2017-06-19 10:00:00,32.2,51.5,0,32.2,,0,7.8,,0,11.5,,,0.6,,51.5
4068,2017-06-19 11:00:00,33.8,54.5,0,33.8,,0,7.8,,0,12.9,,,0.8,,54.5
4069,2017-06-19 12:00:00,35.2,55.1,0,35.2,,0,7.8,,0,12.1,,,1,,55.1
4070,2017-06-19 13:00:00,36.6,53.1,0,33.4,,3.2,4.6,,0,15.1,,,1,,53.1
4071,2017-06-19 14:00:00,37.8,48.4,0,34.1,,3.7,4.1,,0,10.2,,,1,,48.4
4072,2017-06-19 15:00:00,38.1,41,0,34.5,,3.7,4.1,,0,2.4,,,1,,41
4073,2017-06-19 16:00:00,38.3,30.7,0,30.7,,7.6,0,,0,0,,,0.8,,30.7
4074,2017-06-19 17:00:00,29.6,18.6,3.3,18.6,,7.8,0,,0,0,,,0.6,,18.6
4075,2017-06-19 18:00:00,27.4,6.7,20.7,6.7,,0,0,,0,0,,,0.6,,6.7
4076,2017-06-19 19:00:00,26,0.6,19.7,0.6,,5.8,0,,0,0,,,0.4,,0.6
4077,2017-06-19 20:00:00,9.3,0,1.6,0,,7.8,0,,0,0,,,0.2,,0
4078,2017-06-19 21:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4079,2017-06-19 22:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4080,2017-06-19 23:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4081,2017-06-20 00:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4082,2017-06-20 01:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4083,2017-06-20 02:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4084,2017-06-20 03:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4085,2017-06-20 04:00:00,4.8,0,4.8,0,,0,0,,0,0,,,0.2,,0
4086,2017-06-20 05:00:00,5.1,2,3.1,2,,0,0,,0,0,,,0.2,,2
4087,2017-06-20 06:00:00,9,11.8,0,9,,0,2.8,,0,0,,,0.3,,11.8
4088,2017-06-20 07:00:00,17.1,24.8,0,17.1,,0,7.7,,0,0,,,0.5,,24.8
4089,2017-06-20 08:00:00,29.3,36.1,0,29.3,,0,6.8,,0,0,,,0.6,,36.1
4090,2017-06-20 09:00:00,30.8,44.3,0,30.8,,0,7.8,,0,5.7,,,0.8,,44.3
4091,2017-06-20 10:00:00,32.6,50,0,32.3,,0.3,7.5,,0,10.2,,,1,,50
4092,2017-06-20 11:00:00,34.3,52.7,0,30.6,,3.7,4.1,,0,18,,,1,,52.7
4093,2017-06-20 12:00:00,36.1,53.3,0,32.4,,3.7,4.1,,0,16.8,,,1,,53.3
4094,2017-06-20 13:00:00,37.9,51.4,0,34.3,,3.7,4.1,,0,13,,,1,,51.4
4095,2017-06-20 14:00:00,39.1,47.1,0,35.4,,3.7,4.1,,0,7.6,,,1,,47.1
4096,2017-06-20 15:00:00,39.1,40.1,0,39.1,,0,0,,0,1,,,1,,40.1
4097,2017-06-20 16:00:00,38.8,30.2,0.9,30.2,,7.8,0,,0,0,,,0.8,,30.2
4098,2017-06-20 17:00:00,30,18.3,3.9,18.3,,7.8,0,,0,0,,,0.6,,18.3
4099,2017-06-20 18:00:00,27.7,6.4,21.2,6.4,,0,0,,0,0,,,0.6,,6.4
4100,2017-06-20 19:00:00,26.3,0.5,20.2,0.5,,5.5,0,,0,0,,,0.4,,0.5
4101,2017-06-20 20:00:00,9.3,0,1.6,0,,7.8,0,,0,0,,,0.2,,0
4102,2017-06-20 21:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4103,2017-06-20 22:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4104,2017-06-20 23:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4105,2017-06-21 00:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4106,2017-06-21 01:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4107,2017-06-21 02:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4108,2017-06-21 03:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4109,2017-06-21 04:00:00,4.8,0,4.8,0,,0,0,,0,0,,,0.2,,0
4110,2017-06-21 05:00:00,5.1,2,3.2,2,,0,0,,0,0,,,0.2,,2
4111,2017-06-21 06:00:00,9,11.2,0,9,,0,2.2,,0,0,,,0.3,,11.2
4112,2017-06-21 07:00:00,17.8,23.8,0,17.8,,0,6,,0,0,,,0.4,,23.8
4113,2017-06-21 08:00:00,30,35,0,30,,0,5,,0,0,,,0.5,,35
4114,2017-06-21 09:00:00,31.6,43.5,0,31.6,,0,7.8,,0,4.1,,,0.7,,43.5
4115,2017-06-21 10:00:00,33.4,49.4,0,33.4,,0,7.8,,0,8.2,,,0.9,,49.4
4116,2017-06-21 11:00:00,35,52.2,0,32.9,,2.1,5.7,,0,13.6,,,1,,52.2
4117,2017-06-21 12:00:00,36.6,53.1,0,32.9,,3.7,4.1,,0,16.1,,,1,,53.1
4118,2017-06-21 13:00:00,38.2,51.1,0,34.5,,3.7,4.1,,0,12.5,,,1,,51.1
4119,2017-06-21 14:00:00,37.8,46.9,0,34.1,,3.7,4.1,,0,8.7,,,1,,46.9
4120,2017-06-21 15:00:00,35.4,40,0,31.8,,3.7,4.1,,0,4.1,,,1,,40
4121,2017-06-21 16:00:00,33.4,30.5,0,30.5,,3,0,,0,0,,,0.9,,30.5
4122,2017-06-21 17:00:00,24.5,18.3,0,18.3,,6.2,0,,0,0,,,0.7,,18.3
4123,2017-06-21 18:00:00,23,6.5,12.4,6.5,,4.2,0,,0,0,,,0.6,,6.5
4124,2017-06-21 19:00:00,22.4,0.6,14.1,0.6,,7.8,0,,0,0,,,0.4,,0.6
4125,2017-06-21 20:00:00,9.3,0,1.6,0,,7.8,0,,0,0,,,0.2,,0
4126,2017-06-21 21:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,0.4,,0
4127,2017-06-21 22:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,0.6,,0
4128,2017-06-21 23:00:00,5.4,0,5.4,0,,0,0,,1.8,0,,,0.6,,0
4129,2017-06-22 00:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.6,,0
4130,2017-06-22 01:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.6,,0
4131,2017-06-22 02:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.6,,0
4132,2017-06-22 03:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.6,,0
4133,2017-06-22 04:00:00,4.8,0,4.8,0,,0,0,,0,0,,,0.6,,0
4134,2017-06-22 05:00:00,5.1,2.2,2.9,2.2,,0,0,,0,0,,,0.6,,2.2
4135,2017-06-22 06:00:00,9,3.3,5.7,3.3,,0,0,,0,0,,,0.6,,3.3
4136,2017-06-22 07:00:00,16.6,6.9,9.7,6.9,,0,0,,0,0,,,0.6,,6.9
4137,2017-06-22 08:00:00,28.2,12.5,7.9,12.5,,7.8,0,,0,0,,,0.4,,12.5
4138,2017-06-22 09:00:00,29.7,21.4,0.5,21.4,,7.8,0,,0,0,,,0.2,,21.4
4139,2017-06-22 10:00:00,31.2,51.2,0,31.2,,0,7.8,,0,12.2,,,0.4,,51.2
4140,2017-06-22 11:00:00,32.2,53.3,0,32.2,,0,7.8,,0,13.3,,,0.6,,53.3
4141,2017-06-22 12:00:00,33.2,54.3,0,33.2,,0,7.8,,0,13.3,,,0.8,,54.3
4142,2017-06-22 13:00:00,34.2,52.3,0,34.2,,0,7.8,,0,10.3,,,1,,52.3
4143,2017-06-22 14:00:00,35.1,47.9,0,31.9,,3.2,4.6,,0,11.4,,,1,,47.9
4144,2017-06-22 15:00:00,35.4,40.5,0,31.7,,3.7,4.1,,0,4.7,,,1,,40.5
4145,2017-06-22 16:00:00,35.5,30.5,0,30.5,,5,0,,0,0,,,0.9,,30.5
4146,2017-06-22 17:00:00,26.9,18.4,0.6,18.4,,7.8,0,,0,0,,,0.6,,18.4
4147,2017-06-22 18:00:00,24.9,6.7,17.7,6.7,,0.5,0,,0,0,,,0.6,,6.7
4148,2017-06-22 19:00:00,23.6,0.7,15.1,0.7,,7.8,0,,0,0,,,0.4,,0.7
4149,2017-06-22 20:00:00,9.3,0,1.6,0,,7.8,0,,0,0,,,0.2,,0
4150,2017-06-22 21:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4151,2017-06-22 22:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4152,2017-06-22 23:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
4153,2017-06-23 00:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4154,2017-06-23 01:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4155,2017-06-23 02:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4156,2017-06-23 03:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4157,2017-06-23 04:00:00,4.7,0,4.7,0,,0,0,,0,0,,,0.2,,0
4158,2017-06-23 05:00:00,5,2.1,2.9,2.1,,0,0,,0,0,,,0.2,,2.1
4159,2017-06-23 06:00:00,6.5,5.9,0.6,5.9,,0,0,,0,0,,,0.2,,5.9
4160,2017-06-23 07:00:00,11.6,12.1,0,11.6,,0,0.5,,0,0,,,0.2,,12.1
4161,2017-06-23 08:00:00,19.2,26.5,0,19.2,,0,7.3,,0,0,,,0.4,,26.5
4162,2017-06-23 09:00:00,28.8,43.8,0,28.8,,0,7.8,,0,7.2,,,0.6,,43.8
4163,2017-06-23 10:00:00,31,49.4,0,31,,0,7.8,,0,10.6,,,0.8,,49.4
4164,2017-06-23 11:00:00,31.7,52.5,0,31.7,,0,7.8,,0,13,,,1,,52.5
4165,2017-06-23 12:00:00,31.7,53.2,0,28.4,,3.2,4.6,,0,20.2,,,1,,53.2
4166,2017-06-23 13:00:00,31.2,51.3,0,27.6,,3.7,4.1,,0,19.6,,,1,,51.3
4167,2017-06-23 14:00:00,31.5,47,0,27.8,,3.7,4.1,,0,15.1,,,1,,47
4168,2017-06-23 15:00:00,32.3,40,0,28.6,,3.7,4.1,,0,7.3,,,1,,40
4169,2017-06-23 16:00:00,32.3,30.2,0,30.2,,2.1,0,,0,0,,,0.9,,30.2
4170,2017-06-23 17:00:00,21,18.2,0,18.2,,2.8,0,,0,0,,,0.9,,18.2
4171,2017-06-23 18:00:00,14.5,6.6,0.1,6.6,,7.8,0,,0,0,,,0.6,,6.6
4172,2017-06-23 19:00:00,16.7,0.6,8.3,0.6,,7.8,0,,0,0,,,0.4,,0.6
4173,2017-06-23 20:00:00,10.9,0,3.1,0,,7.8,0,,0,0,,,0.2,,0
4174,2017-06-23 21:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4175,2017-06-23 22:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4176,2017-06-23 23:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4177,2017-06-24 00:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4178,2017-06-24 01:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4179,2017-06-24 02:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4180,2017-06-24 03:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
4181,2017-06-24 04:00:00,4.7,0,4.1,0,,0.6,0,,0,0,,,0.2,,0
4182,2017-06-24 05:00:00,1.5,2,0,1.5,,0,0.5,,0,0,,,0.2,,2
4183,2017-06-24 06:00:00,1.5,11,0,1.5,,0,7.8,,0,1.7,,,0.4,,11
4184,2017-06-24 07:00:00,6.5,23.2,0,6.5,,0,7.8,,0,8.9,,,0.6,,23.2
4185,2017-06-24 08:00:00,6.5,34.3,0,6.5,,0,7.8,,0,20,,,0.8,,34.3
4186,2017-06-24 09:00:00,14.1,42.9,0,14.1,,0,7.8,,0,21,,,1,,42.9
4187,2017-06-24 10:00:00,14.6,48.7,0,11.1,,3.4,4.3,,0,33.3,,,1,,48.7
4188,2017-06-24 11:00:00,21.5,52,0,21.5,,0,0,,0,30.5,,,1,,52
4189,2017-06-24 12:00:00,22.8,52.9,0,22.8,,0,0,,0,30.1,,,1,,52.9
4190,2017-06-24 13:00:00,24.1,51,0,24.1,,0,0,,0,26.9,,,1,,51
4191,2017-06-24 14:00:00,25.2,46.7,0,25.2,,0,0,,0,21.5,,,1,,46.7
4192,2017-06-24 15:00:00,26.1,39.7,0,26.1,,0,0,,0,13.6,,,1,,39.7
4193,2017-06-24 16:00:00,22.2,30,0,22.2,,0,0,,0,7.8,,,1,,30
4194,2017-06-24 17:00:00,16.3,18.1,0,16.3,,0,0,,0,1.8,,,1,,18.1
4195,2017-06-24 18:00:00,1.5,6.5,0,1.5,,0,0,,0,5,,,1,,6.5
4196,2017-06-24 19:00:00,4.7,0.5,4.1,0.5,,0,0,,0,0,,,1,,0.5
4197,2017-06-24 20:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
4198,2017-06-24 21:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
4199,2017-06-24 22:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
4200,2017-06-24 23:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
4201,2017-06-25 00:00:00,5.4,0,0.9,0,,4.5,0,,0,0,,,0.9,,0
4202,2017-06-25 01:00:00,5.4,0,0,0,,5.4,0,,0,0,,,0.7,,0
4203,2017-06-25 02:00:00,5.4,0,0,0,,5.4,0,,0,0,,,0.6,,0
4204,2017-06-25 03:00:00,5.4,0,0,0,,5.4,0,,0,0,,,0.4,,0
4205,2017-06-25 04:00:00,4.8,0,0,0,,4.8,0,,0,0,,,0.3,,0
4206,2017-06-25 05:00:00,5.1,1.9,0,1.9,,3.2,0,,0,0,,,0.2,,1.9
4207,2017-06-25 06:00:00,9,11.1,0,9,,0,2.1,,0,0,,,0.3,,11.1
4208,2017-06-25 07:00:00,16.6,23.9,0,16.6,,0,7.3,,0,0,,,0.4,,23.9
4209,2017-06-25 08:00:00,26.3,29.8,0,26.3,,0,3.5,,0,0,,,0.5,,29.8
4210,2017-06-25 09:00:00,27.6,44.2,0,27.6,,0,7.8,,0,8.8,,,0.7,,44.2
4211,2017-06-25 10:00:00,29.6,49.8,0,29.6,,0,7.8,,0,12.4,,,0.9,,49.8
4212,2017-06-25 11:00:00,31,53,0,29,,1.9,5.9,,0,18.1,,,1,,53
4213,2017-06-25 12:00:00,32.4,53.8,0,28.7,,3.7,4.1,,0,21,,,1,,53.8
4214,2017-06-25 13:00:00,33.8,52,0,33.8,,0,0,,0,18.2,,,1,,52
4215,2017-06-25 14:00:00,35,47.8,0,31.3,,3.7,4.1,,0,12.4,,,1,,47.8
4216,2017-06-25 15:00:00,35.7,40.7,0,32,,3.7,4.1,,0,4.6,,,1,,40.7
4217,2017-06-25 16:00:00,36.2,31,5.2,31,,0,0,,0,0,,,1,,31
4218,2017-06-25 17:00:00,28.2,18.9,9.3,18.9,,0,0,,0,0,,,1,,18.9
4219,2017-06-25 18:00:00,26.6,6.7,20,6.7,,0,0,,0,0,,,1,,6.7
4220,2017-06-25 19:00:00,25.8,0.5,25.3,0.5,,0,0,,0,0,,,1,,0.5
4221,2017-06-25 20:00:00,9.3,0,9.3,0,,0,0,,0,0,,,1,,0
4222,2017-06-25 21:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
4223,2017-06-25 22:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
4224,2017-06-25 23:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
4225,2017-06-26 00:00:00,5.4,0,1.1,0,,4.4,0,,0,0,,,0.9,,0
4226,2017-06-26 01:00:00,5.4,0,0,0,,5.4,0,,0,0,,,0.7,,0
4227,2017-06-26 02:00:00,5.4,0,0,0,,5.4,0,,0,0,,,0.6,,0
4228,2017-06-26 03:00:00,5.4,0,0,0,,5.4,0,,0,0,,,0.4,,0
4229,2017-06-26 04:00:00,4.8,0,0,0,,4.8,0,,0,0,,,0.3,,0
4230,2017-06-26 05:00:00,5.1,1.8,0,1.8,,3.4,0,,0,0,,,0.2,,1.8
4231,2017-06-26 06:00:00,9,11.1,0,9,,0,2.1,,0,0,,,0.3,,11.1
4232,2017-06-26 07:00:00,16.6,24,0,16.6,,0,7.4,,0,0,,,0.4,,24
